-181.139, -48.937, 14.394, 23.083
-181.137, -49.418, 14.443, 23.116
-181.134, -49.900, 14.491, 23.149
-181.132, -50.384, 14.540, 23.182
-181.129, -50.870, 14.588, 23.215
-181.127, -51.358, 14.637, 23.248
-181.124, -51.847, 14.686, 23.281
-181.122, -52.338, 14.735, 23.314
-181.119, -52.830, 14.785, 23.347
-181.116, -53.324, 14.834, 23.380
-181.114, -53.820, 14.884, 23.413
-181.111, -54.317, 14.934, 23.446
-181.108, -54.817, 14.984, 23.479
-181.106, -55.317, 15.034, 23.512
-181.103, -55.820, 15.085, 23.545
-181.100, -56.324, 15.135, 23.578
-181.097, -56.830, 15.186, 23.611
-181.095, -57.337, 15.237, 23.644
-181.092, -57.846, 15.288, 23.677
-181.089, -58.357, 15.339, 23.710
-181.086, -58.870, 15.391, 23.743
-181.083, -59.384, 15.442, 23.776
-181.080, -59.900, 15.494, 23.809
-181.077, -60.418, 15.546, 23.842
-181.074, -60.938, 15.598, 23.875
-181.071, -61.459, 15.650, 23.908
-181.068, -61.982, 15.703, 23.941
-181.065, -62.507, 15.755, 23.974
-181.062, -63.033, 15.808, 24.007
-181.059, -63.561, 15.861, 24.040
-181.056, -64.091, 15.914, 24.073
-181.053, -64.623, 15.967, 24.106
-181.050, -65.157, 16.021, 24.139
-181.047, -65.692, 16.074, 24.172
-181.044, -66.229, 16.128, 24.205
-181.040, -66.768, 16.182, 24.238
-181.037, -67.309, 16.237, 24.271
-181.034, -67.852, 16.291, 24.304
-181.031, -68.396, 16.345, 24.337
-181.027, -68.942, 16.400, 24.370
-181.024, -69.491, 16.455, 24.403
-181.021, -70.040, 16.510, 24.436
-181.017, -70.592, 16.565, 24.469
-181.014, -71.146, 16.621, 24.502
-181.011, -71.701, 16.676, 24.535
-181.007, -72.258, 16.732, 24.568
-181.004, -72.818, 16.788, 24.601
-181.000, -73.379, 16.845, 24.634
-180.997, -73.942, 16.901, 24.667
-180.993, -74.506, 16.958, 24.700
-180.990, -75.073, 17.014, 24.733
-180.986, -75.642, 17.071, 24.766
-180.982, -76.212, 17.129, 24.799
-180.979, -76.785, 17.186, 24.832
-180.975, -77.359, 17.244, 24.865
-180.971, -77.935, 17.301, 24.898
-180.968, -78.513, 17.359, 24.931
-180.964, -79.094, 17.417, 24.964
-180.960, -79.676, 17.476, 24.997
-180.956, -80.260, 17.534, 25.030
-180.953, -80.846, 17.593, 25.063
-180.949, -81.433, 17.652, 25.096
-180.945, -82.023, 17.711, 25.129
-180.941, -82.615, 17.770, 25.162
-180.937, -83.209, 17.829, 25.195
-180.933, -83.805, 17.889, 25.228
-180.929, -84.403, 17.949, 25.261
-180.925, -85.003, 18.009, 25.294
-180.921, -85.604, 18.069, 25.327
-180.917, -86.208, 18.130, 25.360
-180.913, -86.814, 18.190, 25.393
-180.908, -87.422, 18.251, 25.426
-180.904, -88.032, 18.308, 25.459
-180.900, -88.643, 18.359, 25.492
-180.896, -89.256, 18.399, 25.525
-180.891, -89.870, 18.424, 25.558
-180.887, -90.484, 18.432, 25.591
-180.883, -91.098, 18.420, 25.624
-180.879, -91.710, 18.387, 25.657
-180.874, -92.321, 18.336, 25.690
-180.870, -92.930, 18.268, 25.723
-180.866, -93.536, 18.188, 25.756
-180.861, -94.139, 18.097, 25.789
-180.857, -94.739, 18.000, 25.822
-180.853, -95.336, 17.899, 25.855
-180.848, -95.929, 17.799, 25.888
-180.844, -96.519, 17.702, 25.921
-180.839, -97.106, 17.612, 25.954
-180.835, -97.691, 17.532, 25.987
-180.831, -98.273, 17.463, 26.020
-180.826, -98.854, 17.405, 26.053
-180.822, -99.432, 17.359, 26.086
-180.818, -100.010, 17.323, 26.119
-180.813, -100.587, 17.297, 26.152
-180.809, -101.164, 17.280, 26.185
-180.804, -101.740, 17.271, 26.218
-180.800, -102.316, 17.271, 26.251
-180.795, -102.892, 17.278, 26.284
-180.791, -103.469, 17.291, 26.317
-180.786, -104.046, 17.310, 26.350
-180.782, -104.624, 17.334, 26.383
-180.777, -105.203, 17.359, 26.416
-180.773, -105.782, 17.382, 26.449
-180.768, -106.363, 17.401, 26.482
-180.764, -106.943, 17.413, 26.515
-180.759, -107.524, 17.416, 26.548
-180.755, -108.104, 17.408, 26.581
-180.750, -108.684, 17.389, 26.614
-180.745, -109.263, 17.358, 26.647
-180.741, -109.840, 17.316, 26.680
-180.736, -110.416, 17.265, 26.713
-180.732, -110.989, 17.206, 26.746
-180.727, -111.561, 17.141, 26.779
-180.722, -112.130, 17.073, 26.812
-180.718, -112.697, 17.003, 26.845
-180.713, -113.261, 16.934, 26.878
-180.709, -113.824, 16.868, 26.911
-180.704, -114.384, 16.806, 26.944
-180.699, -114.943, 16.751, 26.977
-180.695, -115.500, 16.703, 27.010
-180.690, -116.056, 16.663, 27.043
-180.685, -116.610, 16.632, 27.076
-180.681, -117.164, 16.610, 27.109
-180.676, -117.718, 16.597, 27.142
-180.671, -118.271, 16.590, 27.175
-180.667, -118.824, 16.589, 27.208
-180.662, -119.378, 16.591, 27.241
-180.657, -119.931, 16.596, 27.274
-180.653, -120.485, 16.600, 27.307
-180.648, -121.038, 16.602, 27.340
-180.643, -121.592, 16.601, 27.373
-180.638, -122.145, 16.594, 27.406
-180.633, -122.698, 16.582, 27.439
-180.629, -123.251, 16.563, 27.472
-180.624, -123.802, 16.537, 27.505
-180.619, -124.352, 16.504, 27.538
-180.614, -124.901, 16.466, 27.571
-180.609, -125.449, 16.422, 27.604
-180.605, -125.995, 16.375, 27.637
-180.600, -126.539, 16.326, 27.670
-180.595, -127.082, 16.274, 27.703
-180.590, -127.623, 16.223, 27.736
-180.585, -128.162, 16.174, 27.769
-180.580, -128.700, 16.126, 27.802
-180.576, -129.236, 16.082, 27.835
-180.571, -129.771, 16.043, 27.868
-180.566, -130.305, 16.008, 27.901
-180.561, -130.838, 15.978, 27.934
-180.556, -131.370, 15.953, 27.967
-180.551, -131.901, 15.933, 28.000
-180.546, -132.432, 15.918, 28.033
-180.542, -132.962, 15.905, 28.066
-180.537, -133.492, 15.895, 28.099
-180.532, -134.022, 15.887, 28.132
-180.527, -134.552, 15.878, 28.165
-180.522, -135.081, 15.869, 28.198
-180.517, -135.610, 15.857, 28.231
-180.512, -136.138, 15.844, 28.264
-180.507, -136.666, 15.827, 28.297
-180.502, -137.193, 15.806, 28.330
-180.497, -137.719, 15.782, 28.363
-180.492, -138.244, 15.754, 28.396
-180.487, -138.769, 15.722, 28.429
-180.482, -139.292, 15.688, 28.462
-180.476, -139.814, 15.651, 28.495
-180.471, -140.334, 15.613, 28.528
-180.466, -140.853, 15.574, 28.561
-180.461, -141.371, 15.535, 28.594
-180.456, -141.888, 15.496, 28.627
-180.451, -142.404, 15.459, 28.660
-180.446, -142.918, 15.423, 28.693
-180.441, -143.431, 15.390, 28.726
-180.436, -143.943, 15.359, 28.759
-180.431, -144.455, 15.332, 28.792
-180.426, -144.965, 15.307, 28.825
-180.420, -145.475, 15.284, 28.858
-180.415, -145.984, 15.264, 28.891
-180.410, -146.492, 15.246, 28.924
-180.405, -147.000, 15.229, 28.957
-180.400, -147.507, 15.213, 28.990
-180.394, -148.014, 15.197, 29.023
-180.389, -148.520, 15.181, 29.056
-180.384, -149.026, 15.164, 29.089
-180.379, -149.531, 15.146, 29.122
-180.373, -150.035, 15.126, 29.155
-180.368, -150.539, 15.104, 29.188
-180.363, -151.042, 15.081, 29.221
-180.358, -151.544, 15.055, 29.254
-180.352, -152.045, 15.028, 29.287
-180.347, -152.545, 14.999, 29.320
-180.342, -153.044, 14.968, 29.353
-180.336, -153.542, 14.937, 29.386
-180.331, -154.039, 14.905, 29.419
-180.326, -154.535, 14.873, 29.452
-180.320, -155.030, 14.842, 29.485
-180.315, -155.524, 14.811, 29.518
-180.309, -156.017, 14.781, 29.551
-180.304, -156.509, 14.752, 29.584
-180.299, -157.000, 14.725, 29.617
-180.293, -157.490, 14.699, 29.650
-180.288, -157.979, 14.674, 29.683
-180.282, -158.468, 14.651, 29.716
-180.277, -158.956, 14.630, 29.749
-180.271, -159.443, 14.609, 29.782
-180.266, -159.929, 14.589, 29.815
-180.260, -160.415, 14.569, 29.848
-180.255, -160.900, 14.550, 29.881
-180.249, -161.385, 14.531, 29.914
-180.244, -161.869, 14.511, 29.947
-180.238, -162.352, 14.490, 29.980
-180.232, -162.834, 14.469, 30.013
-180.227, -163.316, 14.447, 30.046
-180.221, -163.797, 14.423, 30.079
-180.216, -164.277, 14.399, 30.112
-180.210, -164.757, 14.374, 30.145
-180.204, -165.235, 14.348, 30.178
-180.198, -165.712, 14.322, 30.211
-180.193, -166.189, 14.295, 30.244
-180.187, -166.665, 14.267, 30.277
-180.181, -167.140, 14.240, 30.310
-180.175, -167.614, 14.213, 30.343
-180.170, -168.087, 14.186, 30.376
-180.164, -168.559, 14.160, 30.409
-180.158, -169.030, 14.134, 30.442
-180.152, -169.501, 14.109, 30.475
-180.146, -169.970, 14.085, 30.508
-180.140, -170.439, 14.062, 30.541
-180.134, -170.907, 14.039, 30.574
-180.129, -171.375, 14.017, 30.607
-180.123, -171.841, 13.995, 30.640
-180.117, -172.307, 13.974, 30.673
-180.111, -172.773, 13.953, 30.706
-180.105, -173.237, 13.932, 30.739
-180.098, -173.701, 13.911, 30.772
-180.092, -174.164, 13.890, 30.805
-180.086, -174.627, 13.869, 30.838
-180.080, -175.088, 13.847, 30.871
-180.074, -175.549, 13.825, 30.904
-180.068, -176.010, 13.802, 30.937
-180.061, -176.469, 13.779, 30.970
-180.055, -176.928, 13.756, 31.003
-180.049, -177.386, 13.732, 31.036
-180.043, -177.843, 13.708, 31.069
-180.036, -178.299, 13.683, 31.102
-180.030, -178.754, 13.659, 31.135
-180.023, -179.209, 13.635, 31.168
-180.017, -179.663, 13.610, 31.201
-180.010, -180.116, 13.586, 31.234
-180.004, -180.568, 13.562, 31.267
-179.997, -181.019, 13.539, 31.300
-179.991, -181.470, 13.515, 31.333
-179.984, -181.920, 13.493, 31.366
-179.977, -182.369, 13.470, 31.399
-179.971, -182.818, 13.448, 31.432
-179.964, -183.265, 13.426, 31.465
-179.957, -183.712, 13.405, 31.498
-179.950, -184.158, 13.383, 31.531
-179.943, -184.604, 13.362, 31.564
-179.936, -185.049, 13.341, 31.597
-179.929, -185.493, 13.320, 31.630
-179.922, -185.936, 13.299, 31.663
-179.915, -186.379, 13.277, 31.696
-179.908, -186.821, 13.256, 31.729
-179.901, -187.262, 13.234, 31.762
-179.893, -187.703, 13.212, 31.795
-179.886, -188.143, 13.190, 31.828
-179.878, -188.582, 13.168, 31.861
-179.871, -189.020, 13.146, 31.894
-179.863, -189.458, 13.123, 31.927
-179.855, -189.894, 13.101, 31.960
-179.847, -190.330, 13.078, 31.993
-179.839, -190.766, 13.056, 32.026
-179.831, -191.200, 13.033, 32.059
-179.823, -191.634, 13.011, 32.092
-179.815, -192.067, 12.989, 32.125
-179.806, -192.499, 12.966, 32.158
-179.798, -192.931, 12.945, 32.191
-179.789, -193.362, 12.923, 32.224
-179.780, -193.792, 12.901, 32.257
-179.771, -194.221, 12.880, 32.290
-179.762, -194.650, 12.859, 32.323
-179.752, -195.078, 12.838, 32.356
-179.742, -195.505, 12.817, 32.389
-179.731, -195.932, 12.796, 32.422
-179.718, -196.358, 12.774, 32.455
-179.704, -196.783, 12.754, 32.488
-179.686, -197.207, 12.735, 32.521
-179.666, -197.631, 12.724, 32.554
-179.644, -198.054, 12.723, 32.587
-179.618, -198.478, 12.730, 32.620
-179.589, -198.902, 12.747, 32.653
-179.555, -199.326, 12.770, 32.686
-179.518, -199.751, 12.801, 32.719
-179.476, -200.177, 12.836, 32.752
-179.429, -200.603, 12.879, 32.785
-179.378, -201.031, 12.928, 32.818
-179.322, -201.460, 12.978, 32.851
-179.261, -201.889, 13.034, 32.884
-179.195, -202.320, 13.091, 32.917
-179.124, -202.752, 13.154, 32.950
-179.047, -203.186, 13.217, 32.983
-178.965, -203.620, 13.286, 33.016
-178.878, -204.056, 13.358, 33.049
-178.786, -204.493, 13.430, 33.082
-178.688, -204.932, 13.506, 33.115
-178.585, -205.372, 13.582, 33.148
-178.476, -205.813, 13.661, 33.181
-178.362, -206.256, 13.739, 33.214
-178.242, -206.700, 13.817, 33.247
-178.117, -207.145, 13.891, 33.280
-177.987, -207.591, 13.963, 33.313
-177.853, -208.038, 14.030, 33.346
-177.713, -208.485, 14.090, 33.379
-177.569, -208.933, 14.146, 33.412
-177.420, -209.381, 14.193, 33.445
-177.266, -209.829, 14.235, 33.478
-177.109, -210.277, 14.270, 33.511
-176.947, -210.725, 14.301, 33.544
-176.781, -211.171, 14.327, 33.577
-176.611, -211.618, 14.350, 33.610
-176.438, -212.064, 14.372, 33.643
-176.261, -212.509, 14.394, 33.676
-176.080, -212.953, 14.416, 33.709
-175.896, -213.397, 14.442, 33.742
-175.709, -213.841, 14.471, 33.775
-175.519, -214.285, 14.504, 33.808
-175.325, -214.729, 14.543, 33.841
-175.128, -215.173, 14.586, 33.874
-174.929, -215.617, 14.634, 33.907
-174.726, -216.062, 14.686, 33.940
-174.519, -216.507, 14.742, 33.973
-174.310, -216.954, 14.801, 34.006
-174.098, -217.401, 14.863, 34.039
-173.883, -217.849, 14.927, 34.072
-173.665, -218.298, 14.994, 34.105
-173.443, -218.748, 15.061, 34.138
-173.219, -219.199, 15.128, 34.171
-172.992, -219.651, 15.194, 34.204
-172.763, -220.105, 15.259, 34.237
-172.531, -220.559, 15.321, 34.270
-172.296, -221.014, 15.381, 34.303
-172.058, -221.470, 15.438, 34.336
-171.819, -221.927, 15.491, 34.369
-171.577, -222.384, 15.541, 34.402
-171.332, -222.842, 15.588, 34.435
-171.086, -223.301, 15.632, 34.468
-170.837, -223.760, 15.674, 34.501
-170.587, -224.219, 15.714, 34.534
-170.334, -224.679, 15.754, 34.567
-170.080, -225.139, 15.793, 34.600
-169.824, -225.600, 15.832, 34.633
-169.566, -226.062, 15.873, 34.666
-169.306, -226.523, 15.915, 34.699
-169.044, -226.986, 15.960, 34.732
-168.780, -227.449, 16.007, 34.765
-168.514, -227.913, 16.056, 34.798
-168.246, -228.378, 16.109, 34.831
-167.976, -228.844, 16.164, 34.864
-167.704, -229.310, 16.222, 34.897
-167.430, -229.779, 16.282, 34.930
-167.154, -230.248, 16.344, 34.963
-166.876, -230.718, 16.407, 34.996
-166.596, -231.190, 16.471, 35.029
-166.314, -231.663, 16.536, 35.062
-166.030, -232.137, 16.601, 35.095
-165.744, -232.613, 16.665, 35.128
-165.456, -233.090, 16.729, 35.161
-165.166, -233.569, 16.791, 35.194
-164.875, -234.048, 16.852, 35.227
-164.582, -234.529, 16.911, 35.260
-164.287, -235.011, 16.968, 35.293
-163.990, -235.494, 17.024, 35.326
-163.692, -235.979, 17.078, 35.359
-163.392, -236.464, 17.130, 35.392
-163.091, -236.951, 17.181, 35.425
-162.788, -237.438, 17.232, 35.458
-162.483, -237.927, 17.282, 35.491
-162.177, -238.416, 17.332, 35.524
-161.870, -238.907, 17.382, 35.557
-161.561, -239.398, 17.433, 35.590
-161.251, -239.891, 17.485, 35.623
-160.939, -240.385, 17.538, 35.656
-160.626, -240.881, 17.593, 35.689
-160.312, -241.377, 17.650, 35.722
-159.996, -241.875, 17.708, 35.755
-159.678, -242.375, 17.768, 35.788
-159.359, -242.876, 17.830, 35.821
-159.039, -243.378, 17.893, 35.854
-158.717, -243.882, 17.958, 35.887
-158.393, -244.388, 18.023, 35.920
-158.069, -244.896, 18.089, 35.953
-157.742, -245.405, 18.155, 35.986
-157.415, -245.916, 18.222, 36.019
-157.086, -246.428, 18.288, 36.052
-156.755, -246.943, 18.354, 36.085
-156.424, -247.459, 18.420, 36.118
-156.091, -247.977, 18.484, 36.151
-155.757, -248.496, 18.548, 36.184
-155.422, -249.018, 18.611, 36.217
-155.085, -249.541, 18.672, 36.250
-154.748, -250.066, 18.733, 36.283
-154.410, -250.593, 18.793, 36.316
-154.071, -251.121, 18.853, 36.349
-153.730, -251.651, 18.911, 36.382
-153.390, -252.183, 18.970, 36.415
-153.048, -252.717, 19.028, 36.448
-152.706, -253.253, 19.087, 36.481
-152.363, -253.791, 19.145, 36.514
-152.019, -254.330, 19.199, 36.547
-151.675, -254.871, 19.246, 36.580
-151.331, -255.414, 19.282, 36.613
-150.988, -255.957, 19.303, 36.646
-150.645, -256.501, 19.306, 36.679
-150.303, -257.045, 19.291, 36.712
-149.962, -257.589, 19.257, 36.745
-149.624, -258.132, 19.206, 36.778
-149.287, -258.674, 19.140, 36.811
-148.953, -259.214, 19.062, 36.844
-148.622, -259.753, 18.977, 36.877
-148.294, -260.290, 18.885, 36.910
-147.968, -260.825, 18.793, 36.943
-147.645, -261.359, 18.701, 36.976
-147.326, -261.891, 18.614, 37.009
-147.010, -262.422, 18.535, 37.042
-146.697, -262.952, 18.465, 37.075
-146.387, -263.481, 18.407, 37.108
-146.080, -264.011, 18.358, 37.141
-145.777, -264.542, 18.318, 37.174
-145.477, -265.073, 18.287, 37.207
-145.181, -265.605, 18.264, 37.240
-144.888, -266.138, 18.249, 37.273
-144.600, -266.674, 18.240, 37.306
-144.315, -267.211, 18.237, 37.339
-144.034, -267.751, 18.241, 37.372
-143.758, -268.293, 18.249, 37.405
-143.485, -268.837, 18.263, 37.438
-143.216, -269.384, 18.281, 37.471
-142.953, -269.934, 18.302, 37.504
-142.693, -270.487, 18.329, 37.537
-142.438, -271.044, 18.358, 37.570
-142.187, -271.603, 18.391, 37.603
-141.940, -272.165, 18.427, 37.636
-141.698, -272.731, 18.466, 37.669
-141.460, -273.300, 18.508, 37.702
-141.227, -273.872, 18.552, 37.735
-140.999, -274.448, 18.599, 37.768
-140.774, -275.028, 18.648, 37.801
-140.554, -275.611, 18.700, 37.834
-140.338, -276.197, 18.754, 37.867
-140.126, -276.787, 18.810, 37.900
-139.919, -277.380, 18.867, 37.933
-139.715, -277.976, 18.927, 37.966
-139.516, -278.577, 18.988, 37.999
-139.320, -279.180, 19.051, 38.032
-139.128, -279.787, 19.115, 38.065
-138.940, -280.398, 19.179, 38.098
-138.756, -281.011, 19.240, 38.131
-138.575, -281.628, 19.292, 38.164
-138.399, -282.247, 19.331, 38.197
-138.226, -282.868, 19.354, 38.230
-138.058, -283.491, 19.357, 38.263
-137.893, -284.114, 19.340, 38.296
-137.733, -284.736, 19.300, 38.329
-137.577, -285.358, 19.240, 38.362
-137.426, -285.978, 19.163, 38.395
-137.279, -286.596, 19.071, 38.428
-137.136, -287.212, 18.968, 38.461
-136.998, -287.825, 18.858, 38.494
-136.865, -288.436, 18.744, 38.527
-136.736, -289.043, 18.630, 38.560
-136.612, -289.648, 18.521, 38.593
-136.491, -290.250, 18.418, 38.626
-136.375, -290.849, 18.326, 38.659
-136.263, -291.447, 18.245, 38.692
-136.155, -292.044, 18.176, 38.725
-136.050, -292.639, 18.117, 38.758
-135.949, -293.233, 18.069, 38.791
-135.852, -293.826, 18.030, 38.824
-135.757, -294.419, 18.000, 38.857
-135.666, -295.012, 17.979, 38.890
-135.578, -295.605, 17.966, 38.923
-135.493, -296.198, 17.961, 38.956
-135.411, -296.791, 17.962, 38.989
-135.332, -297.385, 17.970, 39.022
-135.255, -297.980, 17.984, 39.055
-135.181, -298.576, 18.003, 39.088
-135.110, -299.173, 18.027, 39.121
-135.041, -299.771, 18.055, 39.154
-134.975, -300.370, 18.085, 39.187
-134.911, -300.970, 18.113, 39.220
-134.850, -301.572, 18.136, 39.253
-134.792, -302.174, 18.152, 39.286
-134.736, -302.777, 18.158, 39.319
-134.683, -303.380, 18.152, 39.352
-134.632, -303.982, 18.134, 39.385
-134.585, -304.584, 18.102, 39.418
-134.540, -305.184, 18.058, 39.451
-134.498, -305.783, 18.003, 39.484
-134.458, -306.379, 17.939, 39.517
-134.422, -306.974, 17.869, 39.550
-134.388, -307.566, 17.793, 39.583
-134.357, -308.156, 17.715, 39.616
-134.328, -308.743, 17.638, 39.649
-134.303, -309.328, 17.563, 39.682
-134.281, -309.911, 17.493, 39.715
-134.261, -310.492, 17.429, 39.748
-134.244, -311.071, 17.374, 39.781
-134.230, -311.648, 17.328, 39.814
-134.219, -312.225, 17.292, 39.847
-134.211, -312.801, 17.265, 39.880
-134.205, -313.376, 17.247, 39.913
-134.202, -313.951, 17.238, 39.946
-134.202, -314.525, 17.236, 39.979
-134.205, -315.100, 17.240, 40.012
-134.210, -315.675, 17.247, 40.045
-134.219, -316.251, 17.256, 40.078
-134.230, -316.826, 17.264, 40.111
-134.244, -317.402, 17.269, 40.144
-134.261, -317.978, 17.270, 40.177
-134.280, -318.553, 17.265, 40.210
-134.302, -319.128, 17.254, 40.243
-134.327, -319.702, 17.234, 40.276
-134.355, -320.275, 17.206, 40.309
-134.385, -320.846, 17.171, 40.342
-134.418, -321.416, 17.129, 40.375
-134.454, -321.985, 17.081, 40.408
-134.493, -322.551, 17.028, 40.441
-134.534, -323.115, 16.973, 40.474
-134.578, -323.678, 16.916, 40.507
-134.625, -324.238, 16.859, 40.540
-134.675, -324.796, 16.803, 40.573
-134.727, -325.352, 16.751, 40.606
-134.782, -325.906, 16.702, 40.639
-134.840, -326.458, 16.659, 40.672
-134.901, -327.009, 16.621, 40.705
-134.966, -327.558, 16.589, 40.738
-135.033, -328.107, 16.563, 40.771
-135.103, -328.654, 16.543, 40.804
-135.176, -329.200, 16.529, 40.837
-135.252, -329.745, 16.518, 40.870
-135.332, -330.290, 16.511, 40.903
-135.414, -330.834, 16.505, 40.936
-135.500, -331.378, 16.501, 40.969
-135.588, -331.921, 16.495, 41.002
-135.681, -332.462, 16.487, 41.035
-135.776, -333.003, 16.477, 41.068
-135.875, -333.543, 16.463, 41.101
-135.977, -334.082, 16.445, 41.134
-136.082, -334.619, 16.423, 41.167
-136.191, -335.155, 16.396, 41.200
-136.302, -335.689, 16.364, 41.233
-136.417, -336.221, 16.329, 41.266
-136.535, -336.751, 16.291, 41.299
-136.656, -337.279, 16.250, 41.332
-136.781, -337.805, 16.208, 41.365
-136.908, -338.329, 16.165, 41.398
-137.039, -338.850, 16.122, 41.431
-137.172, -339.369, 16.080, 41.464
-137.310, -339.886, 16.040, 41.497
-137.451, -340.400, 16.002, 41.530
-137.595, -340.912, 15.967, 41.563
-137.743, -341.423, 15.935, 41.596
-137.895, -341.931, 15.908, 41.629
-138.050, -342.437, 15.883, 41.662
-138.209, -342.941, 15.862, 41.695
-138.372, -343.443, 15.844, 41.728
-138.539, -343.944, 15.828, 41.761
-138.710, -344.443, 15.814, 41.794
-138.885, -344.940, 15.801, 41.827
-139.063, -345.435, 15.788, 41.860
-139.246, -345.928, 15.775, 41.893
-139.432, -346.419, 15.760, 41.926
-139.623, -346.908, 15.745, 41.959
-139.817, -347.395, 15.726, 41.992
-140.016, -347.879, 15.706, 42.025
-140.218, -348.361, 15.683, 42.058
-140.424, -348.840, 15.658, 42.091
-140.635, -349.317, 15.630, 42.124
-140.849, -349.790, 15.600, 42.157
-141.067, -350.261, 15.568, 42.190
-141.289, -350.729, 15.535, 42.223
-141.515, -351.193, 15.501, 42.256
-141.745, -351.654, 15.468, 42.289
-141.980, -352.112, 15.438, 42.322
-142.218, -352.567, 15.418, 42.355
-142.461, -353.019, 15.406, 42.388
-142.709, -353.469, 15.403, 42.421
-142.960, -353.916, 15.409, 42.454
-143.216, -354.362, 15.422, 42.487
-143.476, -354.806, 15.443, 42.520
-143.739, -355.250, 15.470, 42.553
-144.006, -355.692, 15.503, 42.586
-144.277, -356.134, 15.542, 42.619
-144.550, -356.575, 15.585, 42.652
-144.826, -357.017, 15.633, 42.685
-145.105, -357.459, 15.685, 42.718
-145.387, -357.902, 15.741, 42.751
-145.671, -358.345, 15.800, 42.784
-145.956, -358.790, 15.862, 42.817
-146.244, -359.236, 15.926, 42.850
-146.533, -359.684, 15.993, 42.883
-146.824, -360.133, 16.062, 42.916
-147.116, -360.584, 16.132, 42.949
-147.409, -361.038, 16.205, 42.982
-147.703, -361.493, 16.278, 43.015
-147.999, -361.951, 16.353, 43.048
-148.295, -362.411, 16.429, 43.081
-148.593, -362.873, 16.506, 43.114
-148.891, -363.338, 16.584, 43.147
-149.190, -363.806, 16.663, 43.180
-149.490, -364.276, 16.743, 43.213
-149.791, -364.748, 16.824, 43.246
-150.092, -365.224, 16.905, 43.279
-150.394, -365.702, 16.987, 43.312
-150.697, -366.183, 17.069, 43.345
-151.001, -366.667, 17.152, 43.378
-151.306, -367.153, 17.235, 43.411
-151.611, -367.642, 17.319, 43.444
-151.918, -368.134, 17.403, 43.477
-152.225, -368.629, 17.488, 43.510
-152.533, -369.127, 17.573, 43.543
-152.841, -369.627, 17.658, 43.576
-153.151, -370.130, 17.743, 43.609
-153.461, -370.636, 17.829, 43.642
-153.773, -371.145, 17.914, 43.675
-154.085, -371.657, 18.000, 43.708
-154.398, -372.171, 18.083, 43.741
-154.712, -372.688, 18.165, 43.774
-155.027, -373.208, 18.242, 43.807
-155.342, -373.730, 18.315, 43.840
-155.658, -374.254, 18.383, 43.873
-155.975, -374.780, 18.446, 43.906
-156.292, -375.309, 18.503, 43.939
-156.609, -375.839, 18.554, 43.972
-156.926, -376.371, 18.601, 44.005
-157.244, -376.904, 18.644, 44.038
-157.562, -377.439, 18.683, 44.071
-157.880, -377.975, 18.721, 44.104
-158.198, -378.513, 18.758, 44.137
-158.517, -379.052, 18.795, 44.170
-158.835, -379.592, 18.834, 44.203
-159.154, -380.134, 18.876, 44.236
-159.472, -380.678, 18.920, 44.269
-159.791, -381.223, 18.967, 44.302
-160.111, -381.770, 19.017, 44.335
-160.430, -382.319, 19.069, 44.368
-160.750, -382.870, 19.122, 44.401
-161.071, -383.423, 19.178, 44.434
-161.391, -383.978, 19.235, 44.467
-161.712, -384.534, 19.294, 44.500
-162.034, -385.093, 19.355, 44.533
-162.356, -385.654, 19.416, 44.566
-162.678, -386.218, 19.479, 44.599
-163.000, -386.783, 19.544, 44.632
-163.323, -387.351, 19.609, 44.665
-163.647, -387.921, 19.675, 44.698
-163.970, -388.493, 19.742, 44.731
-164.294, -389.068, 19.810, 44.764
-164.619, -389.645, 19.879, 44.797
-164.944, -390.225, 19.949, 44.830
-165.269, -390.807, 20.019, 44.863
-165.594, -391.392, 20.090, 44.896
-165.920, -391.979, 20.161, 44.929
-166.246, -392.569, 20.233, 44.962
-166.572, -393.162, 20.305, 44.995
-166.898, -393.757, 20.377, 45.028
-167.225, -394.354, 20.450, 45.061
-167.552, -394.955, 20.524, 45.094
-167.879, -395.558, 20.597, 45.127
-168.206, -396.164, 20.671, 45.160
-168.533, -396.772, 20.745, 45.193
-168.860, -397.384, 20.820, 45.226
-169.187, -397.998, 20.894, 45.259
-169.514, -398.615, 20.969, 45.292
-169.841, -399.235, 21.043, 45.325
-170.168, -399.858, 21.118, 45.358
-170.495, -400.483, 21.193, 45.391
-170.821, -401.112, 21.268, 45.424
-171.148, -401.743, 21.342, 45.457
-171.474, -402.378, 21.414, 45.490
-171.799, -403.015, 21.477, 45.523
-172.124, -403.654, 21.527, 45.556
-172.448, -404.295, 21.559, 45.589
-172.770, -404.937, 21.570, 45.622
-173.091, -405.580, 21.555, 45.655
-173.409, -406.222, 21.515, 45.688
-173.725, -406.863, 21.452, 45.721
-174.038, -407.503, 21.368, 45.754
-174.348, -408.140, 21.267, 45.787
-174.655, -408.775, 21.154, 45.820
-174.958, -409.406, 21.031, 45.853
-175.257, -410.036, 20.904, 45.886
-175.553, -410.662, 20.776, 45.919
-175.845, -411.285, 20.651, 45.952
-176.134, -411.906, 20.533, 45.985
-176.420, -412.524, 20.425, 46.018
-176.702, -413.140, 20.329, 46.051
-176.981, -413.755, 20.243, 46.084
-177.257, -414.369, 20.167, 46.117
-177.530, -414.981, 20.102, 46.150
